Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,CALC,NObeyesdad,Gender_Female,Gender_Male,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,TUE_Target,Basal Metabolic Rate,BMI
34.993835,1.752456,84.783756,1,1,2.63165,2.98212,1,0,2.778587,0,2.667739,0,3,0,1,1,0,0,0,0,1,998.3416591999998,27.606948619207206
35.719457,1.685947,83.3258,1,1,2.0,1.009426,1,0,2.136398,0,1.060349,0,3,0,1,1,0,0,0,0,0,973.1008873999998,29.31511864450576
19.005725,1.599999,73.513873,1,0,2.942154,2.667711,1,0,2.184768,0,1.524405,1,3,1,0,0,0,0,1,0,1,1274.2862714999999,28.716392536104454
18.850466,1.550053,72.9518,1,0,3.0,3.000974,1,0,2.0,0,2.274248,1,3,1,0,0,0,0,1,0,1,1269.5301852,30.36287670928922
31.540751,1.828092,91.495718,1,1,2.0,2.698883,1,0,2.035104,0,0.598438,1,3,0,1,1,0,0,0,0,1,1114.1546898,27.378186231612208
23.335391,1.71338,82.085549,1,1,2.716909,2.598079,1,0,2.90545,0,1.600431,1,3,0,1,0,0,0,1,0,1,1040.4582625,27.96142630347243
19.749627,1.680764,79.621463,1,0,1.83746,3.0,1,0,2.0,0,1.194519,0,3,0,1,0,0,0,1,0,2,1030.9203995,28.184911689652775
19.565496,1.705584,78.025625,1,0,1.936479,2.837388,1,0,2.159987,0,1.475772,1,3,0,1,0,0,0,1,0,1,1010.4336097,26.821992058662506
30.357745,1.841852,93.614246,1,1,2.045027,2.946063,1,0,1.307563,0,1.442485,1,3,0,1,0,0,0,1,0,1,1151.2917642,27.595132499147937
27.0,1.834986,99.083478,1,1,2.760607,1.0,1,0,1.336378,0,1.898889,1,3,0,1,0,0,0,1,0,1,1249.0185786,29.426305019054062
21.380336,1.724839,82.27635,1,1,2.09449,1.873484,1,0,2.0,0,2.079709,1,3,0,1,0,0,0,1,0,1,1056.4239051999998,27.655269196361395
33.151905,1.685127,83.986895,1,1,2.0,2.473911,1,0,2.452789,0,0.932792,0,3,0,1,1,0,0,0,0,0,999.6131425,29.5764640323046
18.0,1.750097,86.372141,1,1,2.907062,3.0,1,0,2.740848,0,1.219827,1,3,0,1,0,0,0,1,0,1,1135.6488166999998,28.200021821145373
32.241587,1.757961,87.906019,1,1,2.0,1.79558,1,0,1.855054,0,1.083572,1,3,0,1,0,0,0,1,0,1,1059.8594737,28.444620268936507
31.662814,1.848965,98.912261,1,1,2.399531,2.623079,1,0,2.535127,0,1.030752,1,3,0,1,1,0,0,0,0,1,1215.0356655,28.932952153855812
24.347414,1.789193,89.393589,1,1,1.521604,2.174968,1,0,2.0,0,0.0,1,3,0,1,0,0,0,1,0,1,1134.0757190999998,27.92492356468126
24.362124,1.716677,85.261339,1,1,2.0,2.676148,1,0,2.083939,0,0.632164,1,3,0,1,0,0,0,1,0,1,1077.0012860999998,28.93176785969343
19.462713,1.550122,69.936073,1,0,2.501683,3.394788,1,0,1.337378,0,0.932888,0,3,1,0,0,0,0,1,0,1,1237.7017692999998,29.10512591391411
35.432059,1.663178,80.135167,1,1,2.0,3.0,1,0,1.992548,0,0.039207,0,3,1,0,1,0,0,0,0,2,1260.7606463,28.96981241184649
33.864257,1.679299,77.355417,1,1,2.76802,2.137068,1,0,1.873591,0,0.966973,0,3,1,0,1,0,0,0,0,1,1241.4727335,27.430559936312005
23.807181,1.729177,82.52724,1,1,2.742796,2.937607,1,0,1.99467,0,1.0,1,3,0,1,0,0,0,1,0,1,1043.3802421999999,27.600593472310305
39.585811,1.719153,86.464843,1,1,2.325623,1.313403,1,0,1.94609,0,0.604259,0,3,0,1,1,0,0,0,0,0,989.9805993,29.2557002976408
45.821267,1.687326,80.413997,1,1,2.076689,3.0,1,0,1.026729,0,0.647798,0,3,1,0,1,0,0,0,0,0,1214.6516030999999,28.244484466259856
25.929746,1.772449,105.0,1,1,3.0,3.0,1,0,2.045069,0,1.725931,1,4,0,1,0,0,0,1,0,2,1337.0399722,33.42272099368293
26.042738,1.837117,105.712219,1,1,3.0,3.0,1,0,2.509147,0,2.0,1,4,0,1,0,0,0,1,0,2,1346.3523668999999,31.322149434407628
30.551762,1.784377,102.872505,1,1,2.271306,3.0,1,0,1.771198,0,2.0,1,4,0,1,1,0,0,0,0,1,1276.5232219,32.30919086202455
39.759575,1.792507,101.780099,1,1,2.33361,2.113575,1,0,2.504136,0,2.998981,1,4,0,1,1,0,0,0,0,1,1198.9847813,31.67678874885374
31.386405,1.556579,78.233341,1,1,2.13683,2.092179,1,0,1.505381,0,0.0,1,4,1,0,0,0,0,1,0,0,1261.3258122999998,32.28862442348924
25.706285,1.585547,80.351263,1,1,2.0,1.0,1,0,2.0,0,0.0,1,4,1,0,0,0,0,1,0,0,1308.4065699000002,31.962038265656233
43.604901,1.569234,81.827288,1,1,2.909853,1.0,1,0,2.0,0,1.308852,0,4,1,0,1,0,0,0,0,0,1238.4235512999999,33.22941832470718
42.31607,1.583943,81.936398,1,1,2.490507,2.974204,1,0,1.846754,0,0.0,0,4,1,0,1,0,0,0,0,0,1245.5549892,32.65861553351169
22.654316,1.621233,82.0,1,1,1.063449,1.0,1,0,2.0,0,0.0,1,4,1,0,0,0,0,1,0,2,1338.6429342,31.197729057563272
22.679935,1.6084,82.603984,1,1,2.699282,1.0,1,0,2.598632,0,0.292093,1,4,1,0,0,0,0,1,0,2,1344.2976718999998,31.931025384574802
24.079524,1.733439,97.911865,1,1,2.0,3.0,1,0,2.843675,0,1.309304,0,4,0,1,0,0,0,1,0,2,1252.3189823,32.585035332140514
21.196152,1.65,88.472359,1,1,2.4277,1.001633,1,0,3.0,0,1.172641,0,4,0,1,0,0,0,1,0,1,1142.1874847,32.49673425160698
22.596576,1.650052,87.272552,1,1,2.87599,1.2919,1,0,2.777712,0,0.432813,0,4,1,0,0,0,0,1,0,1,1389.5826856,32.05401338645687
23.0,1.644161,84.340406,1,1,2.177243,3.0,1,0,2.715572,0,2.230109,0,4,1,0,0,0,0,1,0,1,1359.5273874,31.199454626120502
37.356288,1.559499,77.26813,1,1,2.0,3.0,1,0,1.630528,0,0.0,1,4,1,0,1,0,0,0,0,0,1224.0065926,31.77094996415506
22.754646,1.734237,95.0,1,1,2.0,3.0,1,0,2.287248,0,2.669179,0,4,0,1,0,0,0,1,0,2,1221.4395921999999,31.586878504595532
23.252906,1.775815,97.813023,1,1,2.0,3.0,1,0,3.0,0,3.0,0,4,0,1,0,0,0,1,0,2,1256.7977293,31.017103642150904
22.025438,1.640426,87.344156,1,1,3.0,1.0,1,0,3.0,0,1.280924,0,4,1,0,0,0,0,1,0,2,1392.9371058000002,32.45791096067855
18.086772,1.65,82.13682,1,1,3.0,3.0,1,0,1.0,0,1.02975,1,4,1,0,0,0,0,1,0,2,1361.4756436,30.169630853994494
25.994393,1.753321,107.998815,1,1,3.0,3.0,1,0,1.776991,0,1.757724,1,4,0,1,1,0,0,0,0,0,1377.5884981,35.13145374080004
40.821515,1.553026,77.74518,1,1,2.0,3.0,1,0,1.406115,0,0.0,1,4,1,0,1,0,0,0,0,0,1212.2880543,32.23413499095675
23.0,1.706525,90.500055,1,1,2.0,3.0,1,0,1.530493,0,0.967627,0,4,0,1,0,0,0,1,0,1,1157.9833784999998,31.075886979944404
37.955371,1.560648,80.0,1,1,2.846452,1.139317,1,0,1.459511,0,1.71807,1,4,1,0,1,0,0,0,0,0,1247.4189227000002,32.845816834839795
31.315593,1.673352,90.0,1,1,2.19011,2.029858,1,0,2.348981,0,1.946907,1,4,0,1,1,0,0,0,0,0,1094.4207276,32.14162983878206
22.661556,1.660324,94.189167,1,1,2.0,3.0,1,0,2.0,0,0.0,0,4,0,1,0,0,0,1,0,1,1210.5946270999998,34.16766219420324
40.317787,1.786318,98.447311,1,1,2.0,3.0,1,0,2.680292,0,1.549693,1,4,0,1,1,0,0,0,0,1,1149.4987990999998,30.852212171469326
23.365649,1.757691,95.361795,1,1,2.0,3.0,1,0,3.0,0,3.0,0,4,0,1,0,0,0,1,0,2,1222.3586332999998,30.86664017598137
21.72127,1.712163,98.699971,1,1,2.0,2.977543,1,0,2.205977,0,2.698874,0,4,0,1,0,0,0,1,0,2,1279.0457817000001,33.668735799790326
35.389491,1.78,100.84763,1,1,2.069267,1.476204,1,0,3.0,0,2.05252,2,4,0,1,1,0,0,0,0,1,1215.8639921999998,31.82919770231031
22.061461,1.6,82.040318,1,1,1.362441,2.57038,1,0,2.166228,0,2.232851,0,4,1,0,0,0,0,1,0,2,1341.7781861,32.046999218749995
23.0,1.61082,82.532994,1,1,2.09663,2.879541,1,0,2.432967,0,1.887012,0,4,1,0,0,0,0,1,0,0,1342.1162184,31.80779572878973
23.0,1.665199,83.15115,1,1,2.928234,1.458507,1,0,2.777379,0,0.354541,0,4,1,0,0,0,0,1,0,2,1348.1483982000002,29.98720421028693
40.951591,1.542122,80.0,1,1,2.0,1.105617,1,0,1.372811,0,1.629432,1,4,1,0,1,0,0,0,0,0,1233.3033418999999,33.63973153668532
39.135634,1.507867,79.58958,1,1,2.0,3.0,1,0,1.0,0,0.0,1,4,1,0,1,0,0,0,0,0,1237.8366488,35.005004638522536
26.271621,1.660955,90.0,1,1,2.0,3.0,1,0,3.0,0,0.669278,1,4,0,1,1,0,0,0,0,1,1128.6577522,32.623216387332484
23.779235,1.553127,78.0,1,1,2.0,1.0,1,0,2.0,0,0.827502,0,4,1,0,0,0,0,1,0,0,1294.8332241,32.33558060388002
20.586978,1.781952,102.910613,1,1,2.0,3.0,1,0,1.689793,0,1.464204,0,4,0,1,0,0,0,1,0,0,1344.7937077,32.40918891814259
21.669478,1.75,96.940255,1,1,2.0,3.0,1,0,2.771469,0,2.359339,0,4,0,1,0,0,0,1,0,2,1255.4790431,31.653960816326528
23.0,1.615854,80.615325,1,1,2.0,1.0,1,0,2.0,0,0.026142,0,4,1,0,0,0,0,1,0,0,1323.7156572,30.875455533163162
20.825962,1.793378,105.655037,1,1,2.0,3.0,1,0,1.155384,0,0.003938,1,4,0,1,0,0,0,1,0,1,1380.8243552999998,32.85084391969891
18.178023,1.85478,114.77484,1,1,2.0,1.854536,1,0,2.160169,0,1.0,1,4,0,1,0,0,0,1,0,2,1524.0786515999998,33.36275355880804
18.0,1.685633,90.032671,1,1,2.496455,3.0,1,0,1.850344,0,1.066101,1,4,1,0,0,0,0,1,0,1,1437.7477809999998,31.686486408756412
18.267696,1.706343,93.348843,1,1,1.70825,3.0,1,0,1.0,0,0.899864,1,4,1,0,0,0,0,1,0,1,1468.3621389999998,32.0609413144515
23.0,1.791415,105.138073,1,1,2.262171,3.0,1,0,2.03415,0,0.317363,1,4,0,1,0,0,0,1,0,1,1358.9486751,32.7617883375509
23.0,1.753716,106.49141,1,1,2.740633,3.0,1,0,2.081005,0,0.650235,1,4,0,1,0,0,0,1,0,1,1377.3008969999998,34.62549963108079
20.9859,1.780503,103.189532,1,1,2.0,3.0,1,0,1.608128,0,0.478134,0,4,0,1,0,0,0,1,0,0,1345.8949834,32.54994231595295
21.504943,1.819867,106.038468,1,1,2.0,3.0,1,0,2.715252,0,0.0,0,4,0,1,0,0,0,1,0,1,1381.5927341999998,32.017258673142
18.0,1.791174,108.9606,1,1,2.0,1.08687,1,0,2.279124,0,1.0,0,4,0,1,0,0,0,1,0,2,1445.3160899999998,33.96205280731961
18.0,1.82093,108.742005,1,1,2.0,1.25535,1,0,2.497065,0,1.0,0,4,0,1,0,0,0,1,0,2,1442.4701185,32.79524157216082
19.442663,1.627812,82.0,1,1,1.081585,2.870661,1,0,1.11756,0,0.0,1,4,1,0,0,0,0,1,0,2,1353.7495454999998,30.94605983735133
22.865018,1.632118,82.0,1,1,2.587789,1.482103,1,0,1.911664,0,0.0,1,4,1,0,0,0,0,1,0,1,1337.6722277999997,30.78298590190357
21.948577,1.773594,105.000789,1,1,2.252653,3.0,1,0,2.962371,0,1.0,1,4,0,1,0,0,0,1,0,0,1364.1284557,33.37983154667606
21.214617,1.930416,118.560509,1,1,2.0,3.0,1,0,3.0,0,0.732186,1,4,0,1,0,0,0,1,0,1,1555.6716577,31.815462293594674
22.277859,1.947406,116.893105,1,1,2.0,3.0,1,0,3.0,0,0.975187,1,4,0,1,0,0,0,1,0,1,1525.6831272999998,30.82306962861916
37.832949,1.610867,80.0,1,1,2.036613,1.81698,1,0,1.93059,0,1.851404,1,4,1,0,1,0,0,0,0,0,1248.0847003000001,30.829793625834757
37.631769,1.513202,75.410647,1,1,2.0,2.582591,1,0,1.535134,0,1.88452,1,4,1,0,1,0,0,0,0,0,1204.7966605,32.93357325023278
17.6739,1.738465,97.185474,1,1,2.0,3.0,1,0,2.0,0,0.0,0,4,0,1,0,0,0,1,0,1,1285.9507987999998,32.1565504336896
37.524551,1.567915,76.129784,1,1,2.0,3.0,1,0,2.102976,0,0.0,1,4,1,0,1,0,0,0,0,0,1212.3027837,30.967743964953304
43.510672,1.587546,76.126112,1,1,2.0,3.0,1,0,2.091934,0,0.0,1,4,1,0,1,0,0,0,0,0,1184.1680996,30.205151158289983
18.0,1.820385,108.395005,1,1,2.0,2.164839,1,0,2.094479,0,1.0,1,4,0,1,0,0,0,1,0,1,1437.7134934999997,32.71016789103154
18.0,1.792239,108.244379,1,1,2.0,2.141839,1,0,2.939847,0,1.0,1,4,0,1,0,0,0,1,0,1,1435.5091873,33.69872783850782
29.506287,1.82697,108.751502,1,1,2.0,2.877583,1,0,2.358038,0,0.877295,1,4,0,1,1,0,0,0,0,2,1364.3876757999997,32.581601815337464
18.0,1.670058,86.242679,1,1,2.609123,3.0,1,0,1.955053,0,1.186013,0,4,1,0,0,0,0,1,0,0,1401.3358228,30.921398688596383
24.733308,1.639383,91.267087,1,1,1.036159,3.0,1,0,1.0,0,0.344013,1,4,0,1,1,0,0,0,0,1,1156.3695125,33.95887815715644
29.0,1.682916,89.991671,1,1,1.851262,3.0,1,0,2.11267,0,0.388269,1,4,0,1,1,0,0,0,0,0,1110.1004726999997,31.77440576058094
18.0,1.609321,84.493156,1,1,2.0,3.0,1,0,1.051735,0,1.0,0,4,1,0,0,0,0,1,0,0,1384.4310754000003,32.62392239901584
21.098035,1.690437,96.366777,1,1,2.0,2.95833,1,0,2.0,0,0.0,0,4,0,1,0,0,0,1,0,2,1251.2103919,33.72324474074049
19.089595,1.700164,99.204695,1,1,2.0,2.119826,1,0,2.0,0,0.0,0,4,0,1,0,0,0,1,0,2,1303.7958955,34.32026197191927
18.312665,1.60074,82.249831,1,1,2.501236,3.0,1,0,1.220331,0,0.245003,0,4,1,0,0,0,0,1,0,1,1361.4101840999997,32.099141662130506
18.260079,1.801848,104.741914,1,1,2.0,3.0,1,0,3.0,0,1.783858,0,4,0,1,0,0,0,1,0,0,1385.8049246,32.26147367027119
26.004294,1.844751,105.025808,1,1,3.0,3.0,1,0,2.925029,0,2.0,1,4,0,1,0,0,0,1,0,2,1337.2481254,30.861748127389685
25.994746,1.811602,106.042142,1,1,3.0,3.0,1,0,2.858171,0,1.813318,1,4,0,1,0,0,0,1,0,1,1351.0710825999997,32.311186700674334
36.726617,1.787521,100.624553,1,1,2.031185,2.992606,1,0,2.852254,0,2.00123,2,4,0,1,1,0,0,0,0,1,1203.7529855000002,31.492102684024605
38.297259,1.789109,100.066268,1,1,2.014194,2.050121,1,0,2.184707,0,2.000561,2,4,0,1,1,0,0,0,0,1,1185.4320554,31.26180876820843
30.163408,1.533364,78.030383,1,1,2.028225,1.923607,1,0,1.798917,0,0.0,0,4,1,0,0,0,0,1,0,0,1265.0837143999997,33.18739871950972
28.770039,1.580858,79.713492,1,1,2.0,1.0,1,0,2.0,0,0.005405,0,4,1,0,0,0,0,1,0,0,1287.8758843000003,31.896726310954175
42.337283,1.64639,86.639861,1,1,2.81646,2.27374,1,0,1.722063,0,0.0,0,4,1,0,1,0,0,0,0,0,1290.7209374999998,31.963351277937143
47.283374,1.643786,81.978743,1,1,2.037585,1.418985,1,0,1.827351,0,0.0,0,4,1,0,1,0,0,0,0,0,1222.7228898,30.339659354726482
22.518787,1.634342,82.414477,1,1,1.853314,1.320768,1,0,2.135552,0,0.248034,1,4,1,0,0,0,0,1,0,2,1343.2824959,30.854436831427332
22.836315,1.604893,82.0,1,1,1.00876,1.0,1,0,2.0,0,0.0,1,4,1,0,0,0,0,1,0,1,1337.7581268999998,31.83623389787128
23.0,1.654961,94.790579,1,1,2.0,3.0,1,0,1.490613,0,0.654316,0,4,0,1,0,0,0,1,0,1,1216.5057372999997,34.60904760975733
22.975526,1.701986,95.0,1,1,2.0,3.0,1,0,2.02127,0,1.814869,0,4,0,1,0,0,0,1,0,2,1219.7763532,32.795302300914585
22.720449,1.65,89.139209,1,1,2.103335,2.964024,1,0,3.0,0,0.632947,0,4,0,1,0,0,0,1,0,1,1140.9581100999999,32.74167456382002
23.887569,1.657995,90.0,1,1,2.0,3.0,1,0,3.0,0,0.603638,0,4,0,1,0,0,0,1,0,1,1144.8545058,32.73980409533679
23.0,1.634688,82.628,1,1,2.060922,2.933409,1,0,2.235282,0,0.380633,0,4,1,0,0,0,0,1,0,1,1343.0712383999999,30.92128201657673
23.0,1.628168,84.49798,1,1,2.058687,2.962004,1,0,2.010596,0,0.851059,0,4,1,0,0,0,0,1,0,1,1361.0113104000002,31.874831463122238
38.148845,1.557808,79.661693,1,1,2.0,3.0,1,0,1.274774,0,0.0,1,4,1,0,1,0,0,0,0,0,1243.2567357,32.826280209398114
37.96543,1.560199,80.0,1,1,2.533605,1.271624,1,0,1.893691,0,1.296535,1,4,1,0,1,0,0,0,0,0,1247.3708371999999,32.86472454320746
22.771612,1.750384,95.324282,1,1,2.0,3.0,1,0,3.0,0,3.0,0,4,0,1,0,0,0,1,0,2,1225.8476217999998,31.112640660638878
22.582371,1.753081,95.269089,1,1,2.0,3.0,1,0,3.0,0,3.0,0,4,0,1,0,0,0,1,0,2,1226.3918015,30.999025875698074
21.008051,1.65,88.126544,1,1,2.457547,1.00061,1,0,3.0,0,1.361533,0,4,1,0,0,0,0,1,0,1,1405.2469827,32.369713131313134
22.591026,1.650012,87.676154,1,1,2.983851,1.068443,1,0,2.854161,0,1.103209,0,4,1,0,0,0,0,1,0,1,1393.4832778,32.20381220363613
16.129279,1.65,85.583485,1,1,2.954996,3.0,1,0,1.0,0,2.091862,0,4,1,0,0,0,0,1,0,2,1403.7638447,31.435623507805328
16.913841,1.634832,85.803809,1,1,2.061969,3.0,1,0,1.229171,0,2.392047,0,4,1,0,0,0,0,1,0,2,1402.1642112999998,32.10408581188486
29.43879,1.770126,108.602715,1,1,3.0,3.0,1,0,1.163264,0,1.866023,1,4,0,1,1,0,0,0,0,2,1362.5240534999998,34.6603002232505
29.881301,1.758189,108.721893,1,1,3.0,3.0,1,0,1.271178,0,1.944728,1,4,0,1,1,0,0,0,0,0,1361.0880322999997,35.17109488979771
43.591999,1.595165,77.354744,1,1,2.0,3.0,1,0,2.117346,0,0.0,0,4,1,0,1,0,0,0,0,0,1195.5944441,30.400150176712256
40.993179,1.567756,79.493626,1,1,2.0,3.0,1,0,2.952506,0,0.0,0,4,1,0,1,0,0,0,0,0,1228.2928291,32.3426323582815
22.936098,1.702825,93.638318,1,1,2.0,3.0,1,0,1.746197,0,0.455216,0,4,0,1,0,0,0,1,0,1,1201.3936151999999,32.293384884701624
23.0,1.735659,93.429205,1,1,2.0,3.0,1,0,1.249307,0,0.973465,0,4,0,1,0,0,0,1,0,1,1198.2584034999998,31.013718752003395
37.597953,1.62901,80.0,1,1,2.450784,2.952821,1,0,1.335192,0,0.180276,1,4,1,0,1,0,0,0,0,0,1249.2218389,30.146887921680744
37.532066,1.615385,80.0,1,1,2.972426,3.0,1,0,1.636326,0,0.0,1,4,1,0,1,0,0,0,0,0,1249.5069828,30.657581773031882
31.630054,1.671705,90.0,1,1,2.467002,1.851088,1,0,2.104054,0,1.991565,1,4,0,1,1,0,0,0,0,0,1092.2741578,32.20499429819875
31.641081,1.676595,89.993812,1,1,2.934671,2.119682,1,0,2.041462,0,0.578074,1,4,0,1,1,0,0,0,0,0,1092.1388485999998,32.01520705632761
21.872484,1.699998,95.564428,1,1,2.0,2.970675,1,0,2.0,0,0.0,0,4,0,1,0,0,0,1,0,1,1234.9997624,33.06735393006037
21.834894,1.722785,94.094184,1,1,2.0,2.966803,1,0,2.0,0,0.0,0,4,0,1,0,0,0,1,0,2,1215.2269666000002,31.70301869387474
36.023972,1.670667,90.575934,1,1,2.903545,1.508685,1,0,2.450069,0,1.45473,1,4,0,1,1,0,0,0,0,0,1070.2806211999998,32.45136973368614
39.656559,1.789992,98.021766,1,1,2.043359,2.209314,1,0,2.785804,0,1.259613,1,4,0,1,1,0,0,0,0,1,1148.1835529999998,30.59287855500261
24.184891,1.768834,97.449743,1,1,2.0,3.0,1,0,2.973729,0,2.491642,0,4,0,1,0,0,0,1,0,2,1245.4483902999998,31.146305784564362
23.237302,1.761008,97.829344,1,1,2.0,3.0,1,0,2.988771,0,2.429923,0,4,0,1,0,0,0,1,0,2,1257.0533992,31.546158680494596
35.322112,1.78,102.265955,1,1,2.787589,1.114564,1,0,3.0,0,2.710338,1,4,0,1,1,0,0,0,0,1,1235.7532219000002,32.27684477969953
31.387982,1.810215,105.254354,1,1,2.39728,2.036794,1,0,2.659419,0,1.062011,1,4,0,1,1,0,0,0,0,2,1303.5974472,32.1203117354827
23.0,1.608469,82.954796,1,1,2.150054,2.988539,1,0,2.768325,0,2.08515,0,4,1,0,0,0,0,1,0,0,1346.1612858,32.06388257130799
23.0,1.630357,83.1011,1,1,2.977585,1.630506,1,0,2.839319,0,1.091474,0,4,1,0,0,0,0,1,0,1,1347.6052026,31.26377003824678
22.679454,1.62826,82.967937,1,1,2.274491,1.0,1,0,2.2695,0,0.946461,1,4,1,0,0,0,0,1,0,2,1347.8296294,31.294122863655172
22.480889,1.605662,82.470375,1,1,1.557287,1.0,1,0,2.371015,0,0.288032,1,4,1,0,0,0,0,1,0,2,1343.9456132999999,31.988193216687318
41.403862,1.567973,81.056851,1,1,2.152264,2.977999,1,0,1.513199,0,0.0,1,4,1,0,1,0,0,0,0,0,1241.3699695999996,32.969515700976906
40.702771,1.548403,80.0,1,1,2.0,3.0,1,0,1.326165,0,0.0,1,4,1,0,1,0,0,0,0,0,1234.4841016999999,33.367370130640865
29.389239,1.681855,90.0,1,1,2.08841,2.644692,1,0,2.773236,0,1.252472,1,4,0,1,1,0,0,0,0,0,1107.5624498,31.817452769178654
30.967417,1.688436,90.0,1,1,2.180047,2.733077,1,0,2.77962,0,1.454129,1,4,0,1,1,0,0,0,0,0,1096.8637444,31.569907008786604
23.474165,1.577115,78.0,1,1,2.0,1.0,1,0,2.0,0,0.876101,0,4,1,0,0,0,0,1,0,0,1296.3102315,31.35940962279483
24.317607,1.586751,79.109029,1,1,2.0,1.0,1,0,2.0,0,0.852446,0,4,1,0,0,0,0,1,0,0,1303.0100773,31.4201672564958
17.052914,1.710616,99.860254,1,1,2.0,3.0,1,0,2.0,0,0.067491,0,4,0,1,0,0,0,1,0,1,1326.6787445999996,34.12617446610824
18.04892,1.721384,99.430612,1,1,2.0,3.0,1,0,2.0,0,1.579431,0,4,0,1,0,0,0,1,0,1,1314.0736484,33.55556754020774
22.875223,1.624367,82.0,1,1,1.826885,1.0,1,0,2.0,0,0.0,0,4,1,0,0,0,0,1,0,1,1337.6103124999997,31.077461455216778
22.884722,1.622787,82.0,1,1,1.754401,1.0,1,0,2.0,0,0.0,0,4,1,0,0,0,0,1,0,1,1337.5628232,31.138007038793607
18.729566,1.855433,112.875283,1,1,2.0,2.427137,1,0,2.574073,0,1.0,1,4,0,1,0,0,0,1,0,2,1494.3074932999998,32.78749966350724
21.011124,1.856315,118.183797,1,1,2.0,3.0,1,0,3.0,0,0.788585,1,4,0,1,0,0,0,1,0,2,1551.5239507,34.2968781767827
18.603496,1.681719,90.671871,1,1,1.524428,3.0,1,0,1.383831,0,0.130417,1,4,1,0,0,0,0,1,0,1,1441.0406245999998,32.060162236401446
21.106056,1.722884,92.949254,1,1,1.164062,3.0,1,0,1.157395,0,0.0,1,4,1,0,0,0,0,1,0,1,1451.2155663999997,31.313660080077753
23.0,1.799406,106.528811,1,1,2.123159,3.0,1,0,2.415343,0,0.295178,1,4,0,1,0,0,0,1,0,1,1378.0417407,32.90097371405623
21.980847,1.819875,106.048516,1,1,2.0,3.0,1,0,2.745242,0,0.0,1,4,0,1,0,0,0,1,0,1,1378.4942846,32.02001105081375
21.016665,1.790172,105.042194,1,1,2.259679,3.0,1,0,1.026143,0,0.268801,1,4,0,1,0,0,0,1,0,1,1371.1155958,32.777382113387155
21.72738,1.783782,105.000276,1,1,2.044326,3.0,1,0,2.35818,0,0.349371,1,4,0,1,0,0,0,1,0,0,1365.6765071999998,32.99946403470774
18.0,1.783906,109.207614,1,1,2.0,1.867836,1,0,2.438398,0,1.0,0,4,0,1,0,0,0,1,0,1,1448.6638417999998,34.316974041597014
18.0,1.844218,109.195529,1,1,2.0,1.548407,1,0,2.191401,0,1.0,0,4,0,1,0,0,0,1,0,2,1448.7998372999998,32.10556695340507
19.431662,1.631662,82.0,1,1,2.843456,2.937989,1,0,1.001995,0,0.0,0,4,1,0,0,0,0,1,0,2,1353.8081802,30.800194126443678
18.166318,1.649553,82.323954,1,1,2.864776,3.0,1,0,1.876915,0,0.631565,0,4,1,0,0,0,0,1,0,1,1362.8974592000002,30.254757299290866
22.352025,1.754711,105.000706,1,1,2.871137,3.0,1,0,2.627569,0,1.0,1,4,0,1,0,0,0,1,0,0,1361.2894571999998,34.10209201966965
22.469351,1.762515,105.000097,1,1,2.282803,3.0,1,0,2.104264,0,1.0,1,4,0,1,0,0,0,1,0,0,1360.5223170999998,33.800572538482974
19.524698,1.942725,121.657979,1,1,2.0,3.0,1,0,3.0,0,1.0,1,4,0,1,0,0,0,1,0,2,1609.6599909,32.23427745372125
20.491475,1.975663,120.702935,1,1,2.0,3.0,1,0,3.0,0,0.767013,1,4,0,1,0,0,0,1,0,1,1590.1664944999998,30.9237460034376
39.213399,1.586301,80.0,1,1,2.020502,1.237454,1,0,1.93142,0,1.967973,1,4,1,0,1,0,0,0,0,0,1241.5523664999998,31.792068899846832
38.098745,1.598448,80.0,1,1,2.020785,1.169173,1,0,1.972551,0,1.903338,1,4,1,0,1,0,0,0,0,0,1246.8131048999999,31.310713323597607
19.034033,1.703098,98.296651,1,1,2.0,2.391753,1,0,2.0,0,0.0,0,4,0,1,0,0,0,1,0,2,1291.7481842999998,33.88905382854484
17.073648,1.706996,99.544696,1,1,2.0,3.0,1,0,2.0,0,1.73209,0,4,0,1,0,0,0,1,0,1,1322.1965088,34.16277320008148
38.547267,1.526472,75.150345,1,1,2.0,3.0,1,0,1.084442,0,0.0,1,4,1,0,1,0,0,0,0,0,1198.0188067,32.251750672444466
38.683794,1.501993,76.642944,1,1,2.0,3.0,1,0,1.0,0,0.0,1,4,1,0,1,0,0,0,0,0,1211.662018,33.97319259479558
18.0,1.784402,108.413119,1,1,2.0,2.475444,1,0,2.655795,0,1.0,0,4,0,1,0,0,0,1,0,1,1437.7817402999997,34.04837867566261
18.0,1.792687,108.204547,1,1,2.0,2.478794,1,0,2.967064,0,1.0,0,4,0,1,0,0,0,1,0,1,1434.9657288999997,33.66949270279692
29.622804,1.814052,109.411622,1,1,2.407817,2.070033,1,0,1.796257,0,1.234483,1,4,0,1,1,0,0,0,0,1,1372.5744141999999,33.24788260167994
30.79626,1.789421,109.599453,1,1,2.21498,2.282392,1,0,1.179942,0,1.771754,1,4,0,1,1,0,0,0,0,1,1367.0450431,34.22814216252949
